ID,Job Title,Skill
504,product manager,"agile,stakeholder management,product roadmap,user stories,scrum"
505,data scientist,"pandas,sql,machine learning,statistics"
506,data analyst,"sql,excel,reporting,data cleaning,power bi,tableau"
507,data scientist,"python,machine learning,nlp,deep learning,statistics,sql"
508,ml engineer,"cloud,tensorflow,mlops,computer vision"
509,data scientist,"deep learning,python,machine learning"
510,software engineer,"agile,git,system design,spring boot"
511,ml engineer,"tensorflow,python,mlops"
512,ml engineer,"pytorch,computer vision,python,mlops,cloud,keras,tensorflow"
513,data scientist,"python,statistics,deep learning,pandas,sql,machine learning"
514,data analyst,"power bi,reporting,tableau,excel,sql,data cleaning"
515,data scientist,"machine learning,sql,python,deep learning,statistics,pandas"
516,product manager,"scrum,agile,product roadmap,stakeholder management"
517,data scientist,"pandas,sql,deep learning,statistics,python"
518,ml engineer,"cloud,computer vision,python,keras,mlops"
519,ml engineer,"tensorflow,computer vision,python,mlops,keras"
520,data scientist,"sql,nlp,pandas,python,statistics,deep learning,machine learning"
521,data scientist,"sql,deep learning,statistics,python,nlp,pandas,machine learning"
522,ml engineer,"tensorflow,python,computer vision,cloud,pytorch,mlops,keras"
523,software engineer,"system design,rest apis,java,git,docker,spring boot"
524,software engineer,"rest apis,java,agile"
525,ml engineer,"tensorflow,pytorch,cloud,keras,python"
526,data scientist,"pandas,nlp,deep learning,statistics"
527,ml engineer,"cloud,keras,tensorflow,computer vision,python,mlops,pytorch"
528,product manager,"stakeholder management,agile,product roadmap,user stories"
529,data scientist,"deep learning,nlp,python,statistics"
530,data scientist,"deep learning,sql,python,pandas,nlp,machine learning,statistics"
531,data scientist,"statistics,sql,pandas,deep learning,python"
532,software engineer,"git,agile,docker,rest apis,system design,spring boot"
533,data analyst,"tableau,sql,data cleaning,reporting,excel,power bi"
534,ml engineer,"tensorflow,keras,pytorch,python"
535,software engineer,"java,git,system design,docker,agile,spring boot,rest apis"
536,data analyst,"tableau,data cleaning,sql,excel,power bi"
537,data analyst,"excel,power bi,tableau,data cleaning,sql,reporting"
538,ml engineer,"mlops,cloud,keras"
539,data analyst,"tableau,power bi,reporting,data cleaning,excel,sql"
540,data scientist,"python,deep learning,nlp,sql,pandas,machine learning,statistics"
541,ml engineer,"pytorch,tensorflow,keras,python,mlops"
542,ml engineer,"python,mlops,pytorch,tensorflow"
543,product manager,"scrum,user stories,agile,stakeholder management,product roadmap"
544,product manager,"user stories,agile,product roadmap"
545,software engineer,"git,system design,agile"
546,ml engineer,"python,pytorch,keras,cloud"
547,data analyst,"reporting,sql,excel"
548,product manager,"scrum,stakeholder management,agile,user stories"
549,software engineer,"rest apis,git,system design,agile"
550,data scientist,"nlp,pandas,python,deep learning,statistics,machine learning"
551,data scientist,"machine learning,python,deep learning,nlp,sql,pandas"
552,product manager,"stakeholder management,user stories,product roadmap"
553,software engineer,"docker,spring boot,rest apis"
554,data scientist,"python,statistics,nlp,sql,machine learning"
555,ml engineer,"computer vision,pytorch,keras,python"
556,ml engineer,"python,keras,pytorch,mlops"
557,data analyst,"tableau,data cleaning,reporting,power bi,excel,sql"
558,data analyst,"excel,reporting,tableau,data cleaning"
559,data analyst,"excel,sql,power bi,tableau,reporting"
560,data scientist,"sql,python,machine learning,deep learning"
561,software engineer,"spring boot,agile,docker,git,rest apis"
562,software engineer,"rest apis,agile,java"
563,product manager,"agile,product roadmap,user stories"
564,software engineer,"agile,docker,git,system design,spring boot"
565,ml engineer,"computer vision,python,pytorch,tensorflow,mlops,cloud"
566,software engineer,"spring boot,system design,agile"
567,data analyst,"tableau,data cleaning,power bi,sql"
568,data analyst,"power bi,sql,excel"
569,data analyst,"sql,tableau,data cleaning"
570,ml engineer,"computer vision,python,tensorflow,keras,pytorch"
571,data analyst,"excel,power bi,tableau,sql,reporting"
572,software engineer,"system design,rest apis,git,spring boot"
573,product manager,"user stories,stakeholder management,scrum,product roadmap"
574,software engineer,"docker,rest apis,spring boot,agile,git,system design,java"
575,product manager,"scrum,user stories,product roadmap,agile,stakeholder management"
576,data analyst,"power bi,reporting,excel,data cleaning"
577,product manager,"scrum,product roadmap,agile"
578,product manager,"product roadmap,stakeholder management,agile,user stories,scrum"
579,data scientist,"pandas,deep learning,nlp,python,machine learning"
580,software engineer,"rest apis,spring boot,system design,agile,java,docker,git"
581,data scientist,"python,pandas,nlp,deep learning,statistics,sql,machine learning"
582,data analyst,"reporting,sql,power bi,data cleaning,tableau"
583,product manager,"agile,scrum,stakeholder management,user stories"
584,ml engineer,"python,keras,tensorflow,pytorch,computer vision,cloud,mlops"
585,data analyst,"reporting,data cleaning,power bi"
586,data scientist,"statistics,deep learning,machine learning,pandas"
587,product manager,"scrum,stakeholder management,agile"
588,product manager,"user stories,agile,scrum,stakeholder management,product roadmap"
589,ml engineer,"pytorch,python,keras,cloud,tensorflow,mlops,computer vision"
590,ml engineer,"mlops,tensorflow,cloud,keras,computer vision"
591,software engineer,"rest apis,docker,java,agile,spring boot,system design"
592,ml engineer,"pytorch,tensorflow,python,mlops"
593,product manager,"stakeholder management,agile,scrum,product roadmap"
594,data analyst,"sql,tableau,data cleaning"
595,software engineer,"rest apis,docker,spring boot,system design,java,agile,git"
596,data analyst,"power bi,tableau,reporting,excel,data cleaning,sql"
597,data scientist,"statistics,pandas,sql,nlp"
598,data analyst,"power bi,sql,data cleaning"
599,ml engineer,"computer vision,keras,python,tensorflow,cloud"
600,ml engineer,"keras,pytorch,mlops,cloud"
601,software engineer,"java,git,docker,spring boot"
602,software engineer,"system design,rest apis,docker,agile,java,spring boot,git"
603,data scientist,"statistics,machine learning,python,nlp,deep learning"
604,product manager,"agile,user stories,product roadmap,scrum,stakeholder management"
605,data scientist,"pandas,nlp,statistics,machine learning,sql,python,deep learning"
606,data analyst,"data cleaning,sql,excel,power bi"
607,data analyst,"excel,tableau,power bi,sql"
608,ml engineer,"computer vision,keras,tensorflow,mlops,cloud,pytorch,python"
609,data analyst,"power bi,excel,data cleaning"
610,data scientist,"deep learning,pandas,python,machine learning,sql,nlp,statistics"
611,software engineer,"spring boot,java,agile,git,rest apis,docker,system design"
612,product manager,"product roadmap,user stories,stakeholder management"
613,product manager,"stakeholder management,product roadmap,user stories,scrum"
614,software engineer,"spring boot,java,rest apis"
615,data scientist,"python,deep learning,machine learning,statistics"
616,software engineer,"docker,rest apis,git,agile,system design"
617,software engineer,"rest apis,git,spring boot,system design,docker,java,agile"
618,ml engineer,"mlops,cloud,python,tensorflow,keras"
619,software engineer,"java,spring boot,system design,git"
620,data scientist,"sql,statistics,nlp"
621,ml engineer,"mlops,keras,tensorflow"
622,ml engineer,"mlops,tensorflow,computer vision,keras,pytorch,python,cloud"
623,ml engineer,"python,tensorflow,keras,mlops"
624,data scientist,"deep learning,python,machine learning,pandas,nlp,statistics,sql"
625,software engineer,"docker,system design,agile,rest apis,java,git,spring boot"
626,ml engineer,"tensorflow,cloud,python,keras,pytorch"
627,data analyst,"sql,power bi,data cleaning,tableau,reporting,excel"
628,data scientist,"nlp,pandas,sql,machine learning,python,statistics,deep learning"
629,data scientist,"sql,deep learning,python"
630,software engineer,"git,spring boot,agile,java,docker,system design,rest apis"
631,data analyst,"sql,power bi,tableau,reporting,excel"
632,product manager,"stakeholder management,product roadmap,user stories"
633,product manager,"agile,stakeholder management,product roadmap,user stories,scrum"
634,data analyst,"power bi,reporting,data cleaning,excel,sql"
635,ml engineer,"keras,pytorch,tensorflow"
636,data analyst,"reporting,power bi,excel,tableau,data cleaning,sql"
637,data analyst,"tableau,excel,data cleaning"
638,software engineer,"java,spring boot,docker,system design"
639,data scientist,"statistics,nlp,deep learning,python,machine learning,sql"
640,ml engineer,"keras,pytorch,cloud,tensorflow,computer vision,python,mlops"
641,data scientist,"nlp,python,pandas,machine learning,deep learning,statistics"
642,data scientist,"deep learning,python,pandas,machine learning,nlp,sql,statistics"
643,product manager,"stakeholder management,agile,scrum,product roadmap"
644,data analyst,"reporting,excel,tableau,sql,data cleaning"
645,data scientist,"machine learning,python,statistics,deep learning,nlp,sql"
646,product manager,"stakeholder management,agile,product roadmap,scrum,user stories"
647,ml engineer,"tensorflow,pytorch,computer vision,keras,mlops,python,cloud"
648,data analyst,"tableau,power bi,sql"
649,ml engineer,"pytorch,keras,cloud,computer vision,tensorflow,python,mlops"
650,data scientist,"sql,deep learning,statistics"
651,data analyst,"sql,reporting,excel"
652,software engineer,"java,agile,rest apis,spring boot,system design"
653,data scientist,"sql,machine learning,nlp,python,deep learning"
654,data scientist,"statistics,pandas,deep learning,machine learning"
655,data analyst,"reporting,tableau,sql,data cleaning,excel,power bi"
656,software engineer,"java,rest apis,git,spring boot,docker"
657,data analyst,"sql,excel,reporting,power bi"
658,data scientist,"machine learning,sql,python,deep learning,statistics,nlp,pandas"
659,product manager,"stakeholder management,product roadmap,scrum"
660,product manager,"scrum,stakeholder management,product roadmap"
661,data scientist,"pandas,nlp,statistics"
662,data scientist,"nlp,machine learning,statistics,deep learning,sql,pandas,python"
663,data scientist,"machine learning,python,pandas,deep learning,nlp,statistics,sql"
664,ml engineer,"mlops,tensorflow,cloud"
665,product manager,"scrum,agile,product roadmap"
666,ml engineer,"keras,python,computer vision,tensorflow,cloud,mlops,pytorch"
667,software engineer,"rest apis,agile,java,git,spring boot,docker,system design"
668,ml engineer,"keras,tensorflow,python,pytorch"
669,data analyst,"sql,data cleaning,tableau,power bi,reporting"
670,ml engineer,"tensorflow,mlops,cloud,pytorch,computer vision"
671,ml engineer,"mlops,cloud,python,pytorch,keras,computer vision"
672,ml engineer,"mlops,cloud,python"
673,software engineer,"docker,agile,java,spring boot,rest apis,system design,git"
674,ml engineer,"tensorflow,mlops,keras,pytorch,python"
675,product manager,"scrum,stakeholder management,user stories,product roadmap,agile"
676,data analyst,"data cleaning,tableau,reporting"
677,ml engineer,"pytorch,computer vision,cloud,keras"
678,data analyst,"data cleaning,excel,sql,tableau,reporting,power bi"
679,data analyst,"power bi,excel,data cleaning,reporting,sql"
680,product manager,"stakeholder management,user stories,agile"
681,product manager,"agile,product roadmap,scrum"
682,ml engineer,"mlops,tensorflow,cloud"
683,ml engineer,"python,cloud,mlops"
684,data scientist,"nlp,python,pandas,sql,deep learning,statistics"
685,data scientist,"statistics,python,sql"
686,software engineer,"agile,system design,git"
687,product manager,"scrum,stakeholder management,user stories"
688,software engineer,"system design,java,rest apis,spring boot,docker,agile,git"
689,data scientist,"machine learning,statistics,nlp,sql"
690,software engineer,"git,spring boot,rest apis"
691,product manager,"stakeholder management,user stories,product roadmap,scrum,agile"
692,product manager,"agile,scrum,user stories,product roadmap,stakeholder management"
693,software engineer,"spring boot,agile,java,docker,rest apis,system design,git"
694,data analyst,"data cleaning,power bi,tableau,sql,reporting"
695,ml engineer,"tensorflow,keras,computer vision,cloud,mlops,pytorch,python"
696,product manager,"scrum,agile,user stories,stakeholder management,product roadmap"
697,ml engineer,"mlops,pytorch,computer vision,keras"
698,data analyst,"power bi,reporting,data cleaning"
699,data scientist,"pandas,python,nlp,statistics,machine learning,deep learning,sql"
