ID,Job Title,Skill
391,Software Engineer,"Rest Apis, Spring Boot, Git, Docker, Java, System Design"
392,Ml Engineer,"Computer Vision, Cloud, Python, Keras, Pytorch, Mlops, Tensorflow"
393,Ml Engineer,"Mlops, Cloud, Pytorch, Tensorflow, Keras"
394,Product Manager,"Scrum, Stakeholder Management, Product Roadmap, User Stories"
395,Ml Engineer,"Python, Mlops, Pytorch, Keras, Computer Vision"
396,Data Scientist,"Python, Pandas, Nlp, Sql, Machine Learning, Statistics"
397,Data Scientist,"Sql, Python, Nlp, Deep Learning, Statistics, Machine Learning, Pandas"
398,Data Scientist,"Statistics, Machine Learning, Sql"
399,Data Analyst,"Power Bi, Reporting, Sql, Tableau, Excel, Data Cleaning"
400,Data Scientist,"Deep Learning, Statistics, Machine Learning"
401,Software Engineer,"Git, Rest Apis, System Design, Agile, Java"
402,Data Analyst,"Power Bi, Tableau, Data Cleaning, Reporting, Excel"
403,Ml Engineer,"Computer Vision, Keras, Pytorch, Cloud"
404,Data Scientist,"Nlp, Deep Learning, Python, Sql"
405,Product Manager,"Stakeholder Management, Agile, Product Roadmap, User Stories, Scrum"
406,Data Scientist,"Sql, Python, Nlp, Pandas, Deep Learning"
407,Software Engineer,"Git, System Design, Rest Apis, Java, Docker, Spring Boot"
408,Data Scientist,"Machine Learning, Python, Deep Learning, Statistics, Nlp, Sql"
409,Data Analyst,"Sql, Excel, Tableau"
410,Data Scientist,"Deep Learning, Machine Learning, Sql, Statistics, Pandas"
411,Data Scientist,"Pandas, Nlp, Deep Learning, Sql, Python, Statistics, Machine Learning"
412,Data Analyst,"Tableau, Data Cleaning, Sql, Reporting"
413,Software Engineer,"Docker, Agile, System Design, Git"
414,Ml Engineer,"Pytorch, Cloud, Python, Mlops, Tensorflow"
415,Data Analyst,"Data Cleaning, Tableau, Reporting, Sql, Excel"
416,Product Manager,"Product Roadmap, Stakeholder Management, Scrum, Agile, User Stories"
417,Product Manager,"Stakeholder Management, User Stories, Product Roadmap, Scrum"
418,Data Analyst,"Data Cleaning, Power Bi, Tableau, Reporting, Excel, Sql"
419,Data Analyst,"Power Bi, Excel, Data Cleaning, Tableau, Sql, Reporting"
420,Data Analyst,"Tableau, Excel, Data Cleaning, Power Bi, Sql"
421,Data Scientist,"Pandas, Statistics, Python, Machine Learning, Deep Learning"
422,Software Engineer,"System Design, Spring Boot, Docker"
423,Software Engineer,"Docker, Spring Boot, Git"
424,Product Manager,"Scrum, Stakeholder Management, Product Roadmap"
425,Data Scientist,"Sql, Deep Learning, Statistics"
426,Product Manager,"Scrum, User Stories, Product Roadmap, Stakeholder Management, Agile"
427,Data Scientist,"Machine Learning, Sql, Statistics, Deep Learning, Python, Nlp"
428,Software Engineer,"System Design, Git, Java, Rest Apis, Spring Boot"
429,Ml Engineer,"Python, Keras, Tensorflow, Cloud, Computer Vision, Pytorch, Mlops"
430,Data Analyst,"Power Bi, Reporting, Excel, Sql, Tableau"
431,Data Scientist,"Python, Deep Learning, Pandas, Sql, Machine Learning, Statistics"
432,Software Engineer,"Spring Boot, Agile, Rest Apis, System Design, Git"
433,Data Analyst,"Tableau, Reporting, Data Cleaning"
434,Data Analyst,"Data Cleaning, Power Bi, Sql, Excel, Tableau"
435,Product Manager,"Product Roadmap, Stakeholder Management, Agile, Scrum, User Stories"
436,Data Scientist,"Deep Learning, Sql, Nlp"
437,Data Scientist,"Sql, Machine Learning, Pandas, Nlp, Statistics, Python"
438,Data Scientist,"Nlp, Pandas, Statistics, Machine Learning, Deep Learning"
439,Ml Engineer,"Cloud, Python, Mlops, Pytorch"
440,Software Engineer,"System Design, Spring Boot, Rest Apis, Git"
441,Product Manager,"User Stories, Stakeholder Management, Scrum, Product Roadmap, Agile"
442,Data Analyst,"Tableau, Data Cleaning, Excel, Sql, Power Bi"
443,Data Analyst,"Excel, Reporting, Tableau, Sql, Power Bi"
444,Ml Engineer,"Keras, Tensorflow, Cloud, Pytorch, Python, Mlops"
445,Data Analyst,"Power Bi, Sql, Data Cleaning, Reporting"
446,Product Manager,"Scrum, User Stories, Agile, Product Roadmap"
447,Data Analyst,"Tableau, Excel, Sql, Reporting, Data Cleaning, Power Bi"
448,Data Scientist,"Pandas, Machine Learning, Statistics, Python, Nlp, Sql, Deep Learning"
449,Product Manager,"Stakeholder Management, User Stories, Product Roadmap"
450,Software Engineer,"System Design, Java, Docker"
451,Product Manager,"Product Roadmap, Stakeholder Management, User Stories, Agile, Scrum"
452,Ml Engineer,"Python, Tensorflow, Computer Vision, Mlops, Cloud"
453,Data Analyst,"Tableau, Data Cleaning, Power Bi"
454,Ml Engineer,"Pytorch, Keras, Python"
455,Software Engineer,"System Design, Java, Git, Spring Boot, Agile, Docker"
456,Ml Engineer,"Pytorch, Keras, Python, Computer Vision"
457,Product Manager,"User Stories, Scrum, Stakeholder Management, Agile"
458,Ml Engineer,"Computer Vision, Cloud, Pytorch, Keras, Tensorflow"
459,Data Analyst,"Data Cleaning, Power Bi, Sql, Tableau, Reporting, Excel"
460,Product Manager,"Stakeholder Management, Product Roadmap, Scrum"
461,Product Manager,"Stakeholder Management, Scrum, Agile, User Stories, Product Roadmap"
462,Data Scientist,"Machine Learning, Pandas, Deep Learning, Sql"
463,Ml Engineer,"Keras, Pytorch, Cloud, Mlops, Tensorflow, Python"
464,Software Engineer,"Rest Apis, Agile, System Design, Git, Spring Boot, Java, Docker"
465,Ml Engineer,"Tensorflow, Keras, Pytorch, Computer Vision, Mlops"
466,Data Analyst,"Excel, Tableau, Sql, Reporting, Power Bi, Data Cleaning"
467,Data Analyst,"Tableau, Reporting, Data Cleaning, Power Bi, Excel"
468,Ml Engineer,"Python, Mlops, Pytorch, Tensorflow, Keras, Cloud"
469,Ml Engineer,"Python, Mlops, Computer Vision"
470,Ml Engineer,"Mlops, Python, Keras, Computer Vision, Tensorflow, Cloud"
471,Data Scientist,"Machine Learning, Python, Sql, Statistics, Deep Learning"
472,Data Scientist,"Statistics, Sql, Deep Learning"
473,Data Analyst,"Reporting, Sql, Power Bi"
474,Product Manager,"Stakeholder Management, Scrum, User Stories, Agile, Product Roadmap"
475,Ml Engineer,"Cloud, Python, Computer Vision, Mlops, Keras, Tensorflow"
476,Software Engineer,"Git, Spring Boot, Docker, Rest Apis, Agile"
477,Software Engineer,"Java, Git, Rest Apis, System Design, Spring Boot, Agile"
478,Software Engineer,"Spring Boot, System Design, Docker"
479,Software Engineer,"System Design, Java, Spring Boot, Rest Apis, Git, Agile"
480,Ml Engineer,"Keras, Tensorflow, Cloud, Python, Mlops, Pytorch, Computer Vision"
481,Product Manager,"Agile, Stakeholder Management, Product Roadmap, User Stories, Scrum"
482,Data Scientist,"Pandas, Sql, Machine Learning, Statistics"
483,Data Analyst,"Sql, Excel, Reporting, Data Cleaning, Power Bi, Tableau"
484,Data Scientist,"Python, Machine Learning, Nlp, Deep Learning, Statistics, Sql"
485,Ml Engineer,"Cloud, Tensorflow, Mlops, Computer Vision"
486,Data Scientist,"Deep Learning, Python, Machine Learning"
487,Software Engineer,"Agile, Git, System Design, Spring Boot"
488,Ml Engineer,"Tensorflow, Python, Mlops"
489,Ml Engineer,"Pytorch, Computer Vision, Python, Mlops, Cloud, Keras, Tensorflow"
490,Data Scientist,"Python, Statistics, Deep Learning, Pandas, Sql, Machine Learning"
491,Data Analyst,"Power Bi, Reporting, Tableau, Excel, Sql, Data Cleaning"
492,Data Scientist,"Machine Learning, Sql, Python, Deep Learning, Statistics, Pandas"
493,Product Manager,"Scrum, Agile, Product Roadmap, Stakeholder Management"
494,Data Scientist,"Pandas, Sql, Deep Learning, Statistics, Python"
495,Ml Engineer,"Cloud, Computer Vision, Python, Keras, Mlops"
496,Ml Engineer,"Tensorflow, Computer Vision, Python, Mlops, Keras"
497,Data Scientist,"Sql, Nlp, Pandas, Python, Statistics, Deep Learning, Machine Learning"
498,Data Scientist,"Sql, Deep Learning, Statistics, Python, Nlp, Pandas, Machine Learning"
499,Ml Engineer,"Tensorflow, Python, Computer Vision, Cloud, Pytorch, Mlops, Keras"
500,Software Engineer,"System Design, Rest Apis, Java, Git, Docker, Spring Boot"
501,Software Engineer,"Rest Apis, Java, Agile"
502,Ml Engineer,"Tensorflow, Pytorch, Cloud, Keras, Python"
503,Data Scientist,"Pandas, Nlp, Deep Learning, Statistics"
504,Ml Engineer,"Cloud, Keras, Tensorflow, Computer Vision, Python, Mlops, Pytorch"
505,Product Manager,"Stakeholder Management, Agile, Product Roadmap, User Stories"
506,Data Scientist,"Deep Learning, Nlp, Python, Statistics"
507,Data Scientist,"Deep Learning, Sql, Python, Pandas, Nlp, Machine Learning, Statistics"
508,Data Scientist,"Statistics, Sql, Pandas, Deep Learning, Python"
509,Software Engineer,"Git, Agile, Docker, Rest Apis, System Design, Spring Boot"
510,Data Analyst,"Tableau, Sql, Data Cleaning, Reporting, Excel, Power Bi"
511,Ml Engineer,"Tensorflow, Keras, Pytorch, Python"
512,Software Engineer,"Java, Git, System Design, Docker, Agile, Spring Boot, Rest Apis"
513,Data Analyst,"Tableau, Data Cleaning, Sql, Excel, Power Bi"
514,Data Analyst,"Excel, Power Bi, Tableau, Data Cleaning, Sql, Reporting"
515,Ml Engineer,"Mlops, Cloud, Keras"
516,Data Analyst,"Tableau, Power Bi, Reporting, Data Cleaning, Excel, Sql"
517,Data Scientist,"Python, Deep Learning, Nlp, Sql, Pandas, Machine Learning, Statistics"
518,Ml Engineer,"Pytorch, Tensorflow, Keras, Python, Mlops"
519,Ml Engineer,"Python, Mlops, Pytorch, Tensorflow"
520,Product Manager,"Scrum, User Stories, Agile, Stakeholder Management, Product Roadmap"
521,Software Engineer,"Git, System Design, Agile"
522,Ml Engineer,"Python, Pytorch, Keras, Cloud"
523,Data Analyst,"Reporting, Sql, Excel"
524,Product Manager,"Scrum, Stakeholder Management, Agile, User Stories"
525,Software Engineer,"Rest Apis, Git, System Design, Agile"
526,Data Scientist,"Nlp, Pandas, Python, Deep Learning, Statistics, Machine Learning"
527,Data Scientist,"Machine Learning, Python, Deep Learning, Nlp, Sql, Pandas"
528,Software Engineer,"Docker, Spring Boot, Rest Apis"
529,Data Scientist,"Python, Statistics, Nlp, Sql, Machine Learning"
530,Ml Engineer,"Computer Vision, Pytorch, Keras, Python"
531,Ml Engineer,"Python, Keras, Pytorch, Mlops"
532,Data Analyst,"Excel, Reporting, Tableau, Data Cleaning"
533,Data Analyst,"Excel, Sql, Power Bi, Tableau, Reporting"
534,Data Scientist,"Sql, Python, Machine Learning, Deep Learning"
535,Software Engineer,"Spring Boot, Agile, Docker, Git, Rest Apis"
536,Software Engineer,"Rest Apis, Agile, Java"
537,Software Engineer,"Agile, Docker, Git, System Design, Spring Boot"
538,Ml Engineer,"Computer Vision, Python, Pytorch, Tensorflow, Mlops, Cloud"
539,Software Engineer,"Spring Boot, System Design, Agile"
540,Data Analyst,"Tableau, Data Cleaning, Power Bi, Sql"
541,Data Analyst,"Power Bi, Sql, Excel"
542,Ml Engineer,"Computer Vision, Python, Tensorflow, Keras, Pytorch"
543,Data Analyst,"Excel, Power Bi, Tableau, Sql, Reporting"
544,Software Engineer,"System Design, Rest Apis, Git, Spring Boot"
545,Product Manager,"User Stories, Stakeholder Management, Scrum, Product Roadmap"
546,Software Engineer,"Docker, Rest Apis, Spring Boot, Agile, Git, System Design, Java"
547,Product Manager,"Scrum, User Stories, Product Roadmap, Agile, Stakeholder Management"
548,Data Analyst,"Power Bi, Reporting, Excel, Data Cleaning"
549,Product Manager,"Scrum, Product Roadmap, Agile"
550,Product Manager,"Product Roadmap, Stakeholder Management, Agile, User Stories, Scrum"
551,Data Scientist,"Pandas, Deep Learning, Nlp, Python, Machine Learning"
552,Software Engineer,"Rest Apis, Spring Boot, System Design, Agile, Java, Docker, Git"
553,Data Scientist,"Python, Pandas, Nlp, Deep Learning, Statistics, Sql, Machine Learning"
554,Data Analyst,"Reporting, Sql, Power Bi, Data Cleaning, Tableau"
555,Product Manager,"Agile, Scrum, Stakeholder Management, User Stories"
556,Ml Engineer,"Python, Keras, Tensorflow, Pytorch, Computer Vision, Cloud, Mlops"
557,Data Analyst,"Reporting, Data Cleaning, Power Bi"
558,Data Scientist,"Statistics, Deep Learning, Machine Learning, Pandas"
559,Product Manager,"User Stories, Agile, Scrum, Stakeholder Management, Product Roadmap"
560,Ml Engineer,"Pytorch, Python, Keras, Cloud, Tensorflow, Mlops, Computer Vision"
561,Ml Engineer,"Mlops, Tensorflow, Cloud, Keras, Computer Vision"
562,Software Engineer,"Rest Apis, Docker, Java, Agile, Spring Boot, System Design"
563,Ml Engineer,"Pytorch, Tensorflow, Python, Mlops"
564,Product Manager,"Stakeholder Management, Agile, Scrum, Product Roadmap"
565,Software Engineer,"Rest Apis, Docker, Spring Boot, System Design, Java, Agile, Git"
566,Data Analyst,"Power Bi, Tableau, Reporting, Excel, Data Cleaning, Sql"
567,Data Scientist,"Statistics, Pandas, Sql, Nlp"
568,Ml Engineer,"Computer Vision, Keras, Python, Tensorflow, Cloud"
569,Ml Engineer,"Keras, Pytorch, Mlops, Cloud"
570,Software Engineer,"Java, Git, Docker, Spring Boot"
571,Software Engineer,"System Design, Rest Apis, Docker, Agile, Java, Spring Boot, Git"
572,Data Scientist,"Statistics, Machine Learning, Python, Nlp, Deep Learning"
573,Product Manager,"Agile, User Stories, Product Roadmap, Scrum, Stakeholder Management"
574,Data Scientist,"Pandas, Nlp, Statistics, Machine Learning, Sql, Python, Deep Learning"
575,Data Analyst,"Data Cleaning, Sql, Excel, Power Bi"
576,Data Analyst,"Excel, Tableau, Power Bi, Sql"
577,Ml Engineer,"Computer Vision, Keras, Tensorflow, Mlops, Cloud, Pytorch, Python"
578,Data Scientist,"Deep Learning, Pandas, Python, Machine Learning, Sql, Nlp, Statistics"
579,Software Engineer,"Spring Boot, Java, Agile, Git, Rest Apis, Docker, System Design"
580,Product Manager,"Product Roadmap, User Stories, Stakeholder Management"
581,Product Manager,"Stakeholder Management, Product Roadmap, User Stories, Scrum"
582,Software Engineer,"Spring Boot, Java, Rest Apis"
583,Data Scientist,"Python, Deep Learning, Machine Learning, Statistics"
584,Software Engineer,"Docker, Rest Apis, Git, Agile, System Design"
585,Software Engineer,"Rest Apis, Git, Spring Boot, System Design, Docker, Java, Agile"
586,Ml Engineer,"Mlops, Cloud, Python, Tensorflow, Keras"
587,Software Engineer,"Java, Spring Boot, System Design, Git"
588,Ml Engineer,"Mlops, Keras, Tensorflow"
589,Ml Engineer,"Mlops, Tensorflow, Computer Vision, Keras, Pytorch, Python, Cloud"
590,Ml Engineer,"Python, Tensorflow, Keras, Mlops"
591,Data Scientist,"Deep Learning, Python, Machine Learning, Pandas, Nlp, Statistics, Sql"
592,Software Engineer,"Docker, System Design, Agile, Rest Apis, Java, Git, Spring Boot"
593,Ml Engineer,"Tensorflow, Cloud, Python, Keras, Pytorch"
594,Data Analyst,"Sql, Power Bi, Data Cleaning, Tableau, Reporting, Excel"
595,Data Scientist,"Nlp, Pandas, Sql, Machine Learning, Python, Statistics, Deep Learning"
596,Data Scientist,"Sql, Deep Learning, Python"
597,Software Engineer,"Git, Spring Boot, Agile, Java, Docker, System Design, Rest Apis"
598,Data Analyst,"Sql, Power Bi, Tableau, Reporting, Excel"
599,Product Manager,"Stakeholder Management, Product Roadmap, User Stories"
600,Data Analyst,"Power Bi, Reporting, Data Cleaning, Excel, Sql"
601,Data Analyst,"Reporting, Power Bi, Excel, Tableau, Data Cleaning, Sql"
602,Data Analyst,"Tableau, Excel, Data Cleaning"
603,Software Engineer,"Java, Spring Boot, Docker, System Design"
604,Data Scientist,"Statistics, Nlp, Deep Learning, Python, Machine Learning, Sql"
605,Ml Engineer,"Keras, Pytorch, Cloud, Tensorflow, Computer Vision, Python, Mlops"
606,Data Scientist,"Nlp, Python, Pandas, Machine Learning, Deep Learning, Statistics"
607,Data Scientist,"Deep Learning, Python, Pandas, Machine Learning, Nlp, Sql, Statistics"
608,Data Analyst,"Reporting, Excel, Tableau, Sql, Data Cleaning"
609,Data Scientist,"Machine Learning, Python, Statistics, Deep Learning, Nlp, Sql"
610,Product Manager,"Stakeholder Management, Agile, Product Roadmap, Scrum, User Stories"
611,Ml Engineer,"Tensorflow, Pytorch, Computer Vision, Keras, Mlops, Python, Cloud"
612,Data Analyst,"Tableau, Power Bi, Sql"
613,Ml Engineer,"Pytorch, Keras, Cloud, Computer Vision, Tensorflow, Python, Mlops"
614,Data Analyst,"Sql, Reporting, Excel"
615,Software Engineer,"Java, Agile, Rest Apis, Spring Boot, System Design"
616,Data Scientist,"Sql, Machine Learning, Nlp, Python, Deep Learning"
617,Data Scientist,"Statistics, Pandas, Deep Learning, Machine Learning"
618,Data Analyst,"Reporting, Tableau, Sql, Data Cleaning, Excel, Power Bi"
619,Software Engineer,"Java, Rest Apis, Git, Spring Boot, Docker"
620,Data Analyst,"Sql, Excel, Reporting, Power Bi"
621,Data Scientist,"Machine Learning, Sql, Python, Deep Learning, Statistics, Nlp, Pandas"
622,Data Scientist,"Pandas, Nlp, Statistics"
623,Data Scientist,"Nlp, Machine Learning, Statistics, Deep Learning, Sql, Pandas, Python"
624,Data Scientist,"Machine Learning, Python, Pandas, Deep Learning, Nlp, Statistics, Sql"
625,Product Manager,"Scrum, Agile, Product Roadmap"
626,Ml Engineer,"Keras, Python, Computer Vision, Tensorflow, Cloud, Mlops, Pytorch"
627,Software Engineer,"Rest Apis, Agile, Java, Git, Spring Boot, Docker, System Design"
628,Ml Engineer,"Keras, Tensorflow, Python, Pytorch"
629,Data Analyst,"Sql, Data Cleaning, Tableau, Power Bi, Reporting"
630,Ml Engineer,"Tensorflow, Mlops, Cloud, Pytorch, Computer Vision"
631,Ml Engineer,"Mlops, Cloud, Python, Pytorch, Keras, Computer Vision"
632,Ml Engineer,"Mlops, Cloud, Python"
633,Software Engineer,"Docker, Agile, Java, Spring Boot, Rest Apis, System Design, Git"
634,Ml Engineer,"Tensorflow, Mlops, Keras, Pytorch, Python"
635,Product Manager,"Scrum, Stakeholder Management, User Stories, Product Roadmap, Agile"
636,Data Analyst,"Data Cleaning, Tableau, Reporting"
637,Ml Engineer,"Pytorch, Computer Vision, Cloud, Keras"
638,Data Analyst,"Data Cleaning, Excel, Sql, Tableau, Reporting, Power Bi"
639,Data Analyst,"Power Bi, Excel, Data Cleaning, Reporting, Sql"
640,Product Manager,"Stakeholder Management, User Stories, Agile"
641,Ml Engineer,"Python, Cloud, Mlops"
642,Data Scientist,"Nlp, Python, Pandas, Sql, Deep Learning, Statistics"
643,Data Scientist,"Statistics, Python, Sql"
644,Software Engineer,"Agile, System Design, Git"
645,Software Engineer,"System Design, Java, Rest Apis, Spring Boot, Docker, Agile, Git"
646,Data Scientist,"Machine Learning, Statistics, Nlp, Sql"
647,Software Engineer,"Git, Spring Boot, Rest Apis"
648,Product Manager,"Stakeholder Management, User Stories, Product Roadmap, Scrum, Agile"
649,Product Manager,"Agile, Scrum, User Stories, Product Roadmap, Stakeholder Management"
650,Software Engineer,"Spring Boot, Agile, Java, Docker, Rest Apis, System Design, Git"
651,Data Analyst,"Data Cleaning, Power Bi, Tableau, Sql, Reporting"
652,Ml Engineer,"Tensorflow, Keras, Computer Vision, Cloud, Mlops, Pytorch, Python"
653,Product Manager,"Scrum, Agile, User Stories, Stakeholder Management, Product Roadmap"
654,Ml Engineer,"Mlops, Pytorch, Computer Vision, Keras"
655,Data Analyst,"Power Bi, Reporting, Data Cleaning"
656,Data Scientist,"Pandas, Python, Nlp, Statistics, Machine Learning, Deep Learning, Sql"
657,Data Analyst,"Tableau, Sql, Power Bi, Data Cleaning, Reporting"
